,Unnamed: 0,index,LOCATION,TIME,Japan_unemployment_rate,time_close,BTC_closing_price,yfit,xfit
382,,,,,,,,2.9934158108907973,15943.887057057056
383,,,,,,,,2.995519290928182,15985.220330330329
384,,,,,,,,2.9976118202210373,16026.553603603601
385,,,,,,,,2.9996932981622293,16067.886876876875
386,,,,,,,,3.0017636249155046,16109.220150150148
387,,,,,,,,3.003822701415489,16150.553423423422
388,,,,,,,,3.005870429367687,16191.886696696694
389,,,,,,,,3.007906711248488,16233.219969969969
390,,,,,,,,3.009931450305152,16274.553243243241
391,,,,,,,,3.011944550555829,16315.886516516515
392,,,,,,,,3.0139459167895444,16357.219789789788
393,,,,,,,,3.0159354545662014,16398.553063063064
394,,,,,,,,3.017913070216589,16439.886336336334
395,,,,,,,,3.0198786708423704,16481.21960960961
396,,,,,,,,3.021832164316091,16522.552882882883
397,,,,,,,,3.023773459281177,16563.886156156157
398,,,,,,,,3.0257024651519346,16605.21942942943
399,,,,,,,,3.027619092113549,16646.552702702702
400,,,,,,,,3.0295232511220824,16687.885975975976
401,,,,,,,,3.0314148539044834,16729.21924924925
402,,,,,,,,3.0332938129585765,16770.55252252252
403,,,,,,,,3.035160041553066,16811.885795795795
404,,,,,,,,3.0370134537275377,16853.21906906907
405,,,,,,,,3.0388539642924575,16894.552342342344
406,,,,,,,,3.04068148882917,16935.885615615614
407,,,,,,,,3.0424959436899,16977.21888888889
408,,,,,,,,3.0442972459977544,17018.552162162163
409,,,,,,,,3.0460853136467136,17059.885435435437
410,,,,,,,,3.0478600653016463,17101.218708708708
411,,,,,,,,3.0496214203982954,17142.551981981982
412,,,,,,,,3.0513692991432864,17183.885255255256
413,,,,,,,,3.053103622514125,17225.218528528527
414,,,,,,,,3.0548243122591945,17266.5518018018
415,,,,,,,,3.056531290897762,17307.885075075075
416,,,,,,,,3.0582244817199697,17349.21834834835
417,,,,,,,,3.0599038087868404,17390.55162162162
418,,,,,,,,3.061569196930285,17431.884894894894
419,,,,,,,,3.063220571753084,17473.21816816817
420,,,,,,,,3.0648578596289,17514.551441441443
421,,,,,,,,3.0664809877022816,17555.884714714713
422,,,,,,,,3.0680898838886503,17597.217987987988
423,,,,,,,,3.0696844768743126,17638.551261261262
424,,,,,,,,3.071264696116449,17679.884534534536
425,,,,,,,,3.0728304718431256,17721.217807807807
426,,,,,,,,3.0743817350532914,17762.55108108108
427,,,,,,,,3.0759184175167644,17803.884354354355
428,,,,,,,,3.077440451774252,17845.217627627626
429,,,,,,,,3.0789477711373383,17886.5509009009
430,,,,,,,,3.0804403096884827,17927.884174174174
431,,,,,,,,3.0819180022810357,17969.21744744745
432,,,,,,,,3.0833807845392185,18010.55072072072
433,,,,,,,,3.084828592858136,18051.883993993993
434,,,,,,,,3.0862613644037675,18093.217267267268
435,,,,,,,,3.0876790371129843,18134.550540540542
436,,,,,,,,3.0890815496935247,18175.883813813813
437,,,,,,,,3.0904688416240127,18217.217087087087
438,,,,,,,,3.0918408531539554,18258.55036036036
439,,,,,,,,3.093197525303736,18299.883633633635
440,,,,,,,,3.0945387998646154,18341.216906906906
441,,,,,,,,3.0958646193987382,18382.55018018018
442,,,,,,,,3.097174927239126,18423.883453453454
443,,,,,,,,3.0984696674896894,18465.216726726725
444,,,,,,,,3.099748785025204,18506.55
445,,,,,,,,3.1010122254913384,18547.883273273274
446,,,,,,,,3.1022599353046325,18589.216546546548
447,,,,,,,,3.1034918616525107,18630.54981981982
448,,,,,,,,3.104707952493278,18671.883093093093
449,,,,,,,,3.105908156556117,18713.216366366367
450,,,,,,,,3.10709242334109,18754.54963963964
451,,,,,,,,3.108260703119139,18795.88291291291
452,,,,,,,,3.10941294693209,18837.216186186186
453,,,,,,,,3.1105491065926443,18878.54945945946
454,,,,,,,,3.1116691346843868,18919.882732732734
455,,,,,,,,3.1127729845617798,18961.216006006005
456,,,,,,,,3.113860610350162,19002.54927927928
457,,,,,,,,3.1149319669457647,19043.882552552554
458,,,,,,,,3.1159870100156835,19085.215825825824
459,,,,,,,,3.117025695997902,19126.5490990991
460,,,,,,,,3.1180479821012863,19167.882372372373
461,,,,,,,,3.11905382630558,19209.215645645647
462,,,,,,,,3.120043187361403,19250.548918918917
463,,,,,,,,3.121016024790256,19291.88219219219
464,,,,,,,,3.121972298884526,19333.215465465466
465,,,,,,,,3.1229119707074733,19374.54873873874
466,,,,,,,,3.1238350020932404,19415.88201201201
467,,,,,,,,3.124741355646852,19457.215285285285
468,,,,,,,,3.125630994744209,19498.54855855856
469,,,,,,,,3.1265038835320933,19539.881831831834
470,,,,,,,,3.127359986928167,19581.215105105104
471,,,,,,,,3.1281992706209727,19622.54837837838
472,,,,,,,,3.1290217010699366,19663.881651651653
473,,,,,,,,3.1298272455053553,19705.214924924923
474,,,,,,,,3.1306158719284123,19746.548198198197
475,,,,,,,,3.131387549111172,19787.88147147147
476,,,,,,,,3.132142246596573,19829.214744744746
477,,,,,,,,3.1328799346984453,19870.548018018017
478,,,,,,,,3.133600584501481,19911.88129129129
479,,,,,,,,3.1343041678612678,19953.214564564565
480,,,,,,,,3.1349906574042663,19994.54783783784
481,,,,,,,,3.135660026527817,20035.88111111111
482,,,,,,,,3.136312249400147,20077.214384384384
483,,,,,,,,3.1369473009603532,20118.54765765766
484,,,,,,,,3.1375651569184146,20159.88093093093
485,,,,,,,,3.138165793755202,20201.214204204203
486,,,,,,,,3.1387491887224503,20242.547477477478
487,,,,,,,,3.1393153198427832,20283.88075075075
488,,,,,,,,3.139864165909703,20325.214024024022
489,,,,,,,,3.140395706487587,20366.547297297297
490,,,,,,,,3.1409099219117027,20407.88057057057
491,,,,,,,,3.1414067932881884,20449.213843843845
492,,,,,,,,3.14188630249407,20490.547117117116
493,,,,,,,,3.1423484321772417,20531.88039039039
494,,,,,,,,3.1427931657564856,20573.213663663664
495,,,,,,,,3.1432204874214698,20614.54693693694
496,,,,,,,,3.1436303821327334,20655.88021021021
497,,,,,,,,3.1440228356216924,20697.213483483483
498,,,,,,,,3.1443978343906513,20738.546756756758
499,,,,,,,,3.1447553657127942,20779.880030030028
500,,,,,,,,3.1450954176321786,20821.213303303302
501,,,,,,,,3.1454179789637458,20862.546576576577
502,,,,,,,,3.1457230392933173,20903.87984984985
503,,,,,,,,3.1460105889775916,20945.21312312312
504,,,,,,,,3.146280619144158,20986.546396396396
505,,,,,,,,3.146533121691469,21027.87966966967
506,,,,,,,,3.1467680892888703,21069.212942942944
507,,,,,,,,3.146985515376579,21110.546216216215
508,,,,,,,,3.147185394165699,21151.87948948949
509,,,,,,,,3.147367720638206,21193.212762762763
510,,,,,,,,3.1475324905469675,21234.546036036038
511,,,,,,,,3.147679700415722,21275.879309309308
512,,,,,,,,3.1478093475390874,21317.212582582582
513,,,,,,,,3.147921429982568,21358.545855855857
514,,,,,,,,3.1480159465825395,21399.879129129127
515,,,,,,,,3.148092896946265,21441.2124024024
516,,,,,,,,3.148152281451888,21482.545675675676
517,,,,,,,,3.148194101248427,21523.87894894895
518,,,,,,,,3.148218358255779,21565.21222222222
519,,,,,,,,3.1482250551647297,21606.545495495495
520,,,,,,,,3.1482141954369327,21647.87876876877
521,,,,,,,,3.1481857833049336,21689.212042042043
522,,,,,,,,3.1481398237721514,21730.545315315314
523,,,,,,,,3.1480763226128894,21771.878588588588
524,,,,,,,,3.1479952863723213,21813.211861861862
525,,,,,,,,3.1478967223665086,21854.545135135137
526,,,,,,,,3.1477806386823963,21895.878408408407
527,,,,,,,,3.1476470441778015,21937.21168168168
528,,,,,,,,3.1474959484814202,21978.544954954956
529,,,,,,,,3.1473273619928372,22019.878228228226
530,,,,,,,,3.1471412958825136,22061.2115015015
531,,,,,,,,3.146937762091783,22102.544774774775
532,,,,,,,,3.1467167733328703,22143.87804804805
533,,,,,,,,3.146478343088875,22185.21132132132
534,,,,,,,,3.146222485613775,22226.544594594594
535,,,,,,,,3.145949215932429,22267.87786786787
536,,,,,,,,3.1456585498405802,22309.211141141142
537,,,,,,,,3.145350503904845,22350.544414414413
538,,,,,,,,3.1450250954627257,22391.877687687687
539,,,,,,,,3.1446823426225983,22433.21096096096
540,,,,,,,,3.1443222642637245,22474.544234234236
541,,,,,,,,3.1439448800362455,22515.877507507506
542,,,,,,,,3.143550210361177,22557.21078078078
543,,,,,,,,3.1431382764304168,22598.544054054055
544,,,,,,,,3.1427091002067518,22639.877327327325
545,,,,,,,,3.1422627044238327,22681.2106006006
546,,,,,,,,3.1417991125862073,22722.543873873874
547,,,,,,,,3.1413183489692877,22763.87714714715
548,,,,,,,,3.1408204386193743,22805.21042042042
549,,,,,,,,3.140305407353649,22846.543693693693
550,,,,,,,,3.139773281760167,22887.876966966967
551,,,,,,,,3.139224089197875,22929.21024024024
552,,,,,,,,3.1386578577965825,22970.543513513512
553,,,,,,,,3.1380746164569904,23011.876786786786
554,,,,,,,,3.1374743948506825,23053.21006006006
555,,,,,,,,3.1368572234201135,23094.54333333333
556,,,,,,,,3.1362231333786252,23135.876606606605
557,,,,,,,,3.13557215671043,23177.20987987988
558,,,,,,,,3.134904326170635,23218.543153153154
559,,,,,,,,3.1342196752852156,23259.876426426425
560,,,,,,,,3.133518238351026,23301.2096996997
561,,,,,,,,3.1328000504358124,23342.542972972973
562,,,,,,,,3.1320651473781873,23383.876246246247
563,,,,,,,,3.131313565787652,23425.209519519518
564,,,,,,,,3.1305453430445835,23466.542792792792
565,,,,,,,,3.129760517300237,23507.876066066066
566,,,,,,,,3.128959127476761,23549.20933933934
567,,,,,,,,3.128141213267165,23590.54261261261
568,,,,,,,,3.1273068151353476,23631.875885885886
569,,,,,,,,3.1264559743160945,23673.20915915916
570,,,,,,,,3.125588732815054,23714.54243243243
571,,,,,,,,3.1247051334087748,23755.875705705705
572,,,,,,,,3.1238052196446615,23797.20897897898
573,,,,,,,,3.1228890358410277,23838.542252252253
574,,,,,,,,3.1219566270870387,23879.875525525524
575,,,,,,,,3.1210080392427546,23921.208798798798
576,,,,,,,,3.120043318939123,23962.542072072072
577,,,,,,,,3.119062513577952,24003.875345345346
578,,,,,,,,3.1180656713319403,24045.208618618617
579,,,,,,,,3.1170528411446727,24086.54189189189
580,,,,,,,,3.116024072730596,24127.875165165166
581,,,,,,,,3.114979416575056,24169.20843843844
582,,,,,,,,3.1139189239342726,24210.54171171171
583,,,,,,,,3.112842646835334,24251.874984984985
584,,,,,,,,3.1117506380762237,24293.20825825826
585,,,,,,,,3.1106429512257994,24334.54153153153
586,,,,,,,,3.1095196406237986,24375.874804804804
587,,,,,,,,3.108380761380836,24417.208078078078
588,,,,,,,,3.1072263693784135,24458.541351351352
589,,,,,,,,3.1060565212689037,24499.874624624623
590,,,,,,,,3.104871274475568,24541.207897897897
591,,,,,,,,3.1036706871925412,24582.54117117117
592,,,,,,,,3.1024548183848406,24623.874444444446
593,,,,,,,,3.101223727788368,24665.207717717716
594,,,,,,,,3.0999774759098924,24706.54099099099
595,,,,,,,,3.098716124027076,24747.874264264265
596,,,,,,,,3.0974397341884594,24789.20753753754
597,,,,,,,,3.096148369213448,24830.54081081081
598,,,,,,,,3.0948420926923506,24871.874084084084
599,,,,,,,,3.0935209689863417,24913.207357357358
600,,,,,,,,3.092185063227473,24954.54063063063
601,,,,,,,,3.0908344413186857,24995.873903903903
602,,,,,,,,3.0894691699337944,25037.207177177177
603,,,,,,,,3.088089316517499,25078.54045045045
604,,,,,,,,3.0866949492853766,25119.873723723722
605,,,,,,,,3.0852861372238785,25161.206996996996
606,,,,,,,,3.083862950090344,25202.54027027027
607,,,,,,,,3.082425458412992,25243.873543543545
608,,,,,,,,3.080973733490919,25285.206816816815
609,,,,,,,,3.0795078473941,25326.54009009009
610,,,,,,,,3.078027872963389,25367.873363363364
611,,,,,,,,3.0765338838105283,25409.206636636638
612,,,,,,,,3.075025954318125,25450.53990990991
613,,,,,,,,3.073504159639689,25491.873183183183
614,,,,,,,,3.0719685756995845,25533.206456456457
615,,,,,,,,3.0704192791930747,25574.539729729728
616,,,,,,,,3.0688563475862916,25615.873003003002
617,,,,,,,,3.0672798591162542,25657.206276276276
618,,,,,,,,3.065689892790864,25698.53954954955
619,,,,,,,,3.0640865283888834,25739.87282282282
620,,,,,,,,3.062469846459977,25781.206096096095
621,,,,,,,,3.0608399283246825,25822.53936936937
622,,,,,,,,3.059196856074411,25863.872642642644
623,,,,,,,,3.0575407125714658,25905.205915915914
624,,,,,,,,3.055871581449015,25946.53918918919
625,,,,,,,,3.0541895471111116,25987.872462462463
626,,,,,,,,3.0524946947327085,26029.205735735733
627,,,,,,,,3.0507871102596025,26070.539009009008
628,,,,,,,,3.049066880408502,26111.872282282282
629,,,,,,,,3.0473340926669734,26153.205555555556
630,,,,,,,,3.04558883529348,26194.538828828827
631,,,,,,,,3.0438311973173535,26235.8721021021
632,,,,,,,,3.0420612685388084,26277.205375375375
633,,,,,,,,3.0402791395289457,26318.53864864865
634,,,,,,,,3.038484901629733,26359.87192192192
635,,,,,,,,3.0366786469540337,26401.205195195194
636,,,,,,,,3.0348604683855784,26442.53846846847
637,,,,,,,,3.033030459578984,26483.871741741743
638,,,,,,,,3.0311887149597485,26525.205015015013
639,,,,,,,,3.0293353297242374,26566.538288288288
640,,,,,,,,3.0274703998397143,26607.871561561562
641,,,,,,,,3.0255940220443143,26649.204834834833
642,,,,,,,,3.0237062938470562,26690.538108108107
643,,,,,,,,3.021807313527823,26731.87138138138
644,,,,,,,,3.0198971801373973,26773.204654654655
645,,,,,,,,3.0179759934974344,26814.537927927926
646,,,,,,,,3.016043854200472,26855.8712012012
647,,,,,,,,3.01410086360992,26897.204474474474
648,,,,,,,,3.012147123860075,26938.53774774775
649,,,,,,,,3.010182737856111,26979.87102102102
650,,,,,,,,3.0082078092740874,27021.204294294294
651,,,,,,,,3.006222442560927,27062.537567567568
652,,,,,,,,3.0042267429344593,27103.870840840842
653,,,,,,,,3.00222081638337,27145.204114114113
654,,,,,,,,3.0002047696672394,27186.537387387387
655,,,,,,,,2.9981787103165196,27227.87066066066
656,,,,,,,,2.996142746632543,27269.20393393393
657,,,,,,,,2.9940969876875223,27310.537207207206
658,,,,,,,,2.992041543324561,27351.87048048048
659,,,,,,,,2.989976524157626,27393.203753753754
660,,,,,,,,2.987902041571567,27434.537027027025
661,,,,,,,,2.985818207722133,27475.8703003003
662,,,,,,,,2.9837251355359284,27517.203573573574
663,,,,,,,,2.9816229387104523,27558.536846846848
664,,,,,,,,2.979511731714073,27599.87012012012
665,,,,,,,,2.9773916297860485,27641.203393393393
666,,,,,,,,2.9752627489365113,27682.536666666667
667,,,,,,,,2.9731252059464746,27723.86993993994
668,,,,,,,,2.970979118367835,27765.20321321321
669,,,,,,,,2.968824604523371,27806.536486486486
670,,,,,,,,2.9666617835067326,27847.86975975976
671,,,,,,,,2.9644907751824454,27889.20303303303
672,,,,,,,,2.9623117001859396,27930.536306306305
673,,,,,,,,2.960124679923495,27971.86957957958
674,,,,,,,,2.9579298365722853,28013.202852852854
675,,,,,,,,2.955727293080377,28054.536126126124
676,,,,,,,,2.95351717316669,28095.8693993994
677,,,,,,,,2.951299601321052,28137.202672672673
678,,,,,,,,2.949074702804146,28178.535945945947
679,,,,,,,,2.946842603647544,28219.869219219217
680,,,,,,,,2.9446034306537063,28261.20249249249
681,,,,,,,,2.94235731139597,28302.535765765766
682,,,,,,,,2.9401043742185355,28343.86903903904
683,,,,,,,,2.9378447482365115,28385.20231231231
684,,,,,,,,2.9355785633358598,28426.535585585585
685,,,,,,,,2.9333059501734366,28467.86885885886
686,,,,,,,,2.9310270401769727,28509.20213213213
687,,,,,,,,2.9287419655450893,28550.535405405404
688,,,,,,,,2.9264508592472773,28591.86867867868
689,,,,,,,,2.9241538550239063,28633.201951951953
690,,,,,,,,2.9218510873862273,28674.535225225223
691,,,,,,,,2.9195426916163814,28715.868498498498
692,,,,,,,,2.917228803767371,28757.20177177177
693,,,,,,,,2.9149095606630993,28798.535045045046
694,,,,,,,,2.912585099898338,28839.868318318317
695,,,,,,,,2.910255559838738,28881.20159159159
696,,,,,,,,2.907921079620825,28922.534864864865
697,,,,,,,,2.9055817991520234,28963.868138138136
698,,,,,,,,2.9032378591106243,29005.20141141141
699,,,,,,,,2.9008894009457893,29046.534684684684
700,,,,,,,,2.8985365668775867,29087.86795795796
701,,,,,,,,2.8961794998969377,29129.20123123123
702,,,,,,,,2.8938183437656604,29170.534504504503
703,,,,,,,,2.891453243016445,29211.867777777778
704,,,,,,,,2.8890843429528608,29253.20105105105
705,,,,,,,,2.8867117896493744,29294.534324324322
706,,,,,,,,2.884335729951301,29335.867597597597
707,,,,,,,,2.8819563114748634,29377.20087087087
708,,,,,,,,2.8795736826071456,29418.534144144145
709,,,,,,,,2.877187992506133,29459.867417417416
710,,,,,,,,2.874799391100662,29501.20069069069
711,,,,,,,,2.872408029090479,29542.533963963964
712,,,,,,,,2.870014057946194,29583.867237237235
713,,,,,,,,2.86761762990929,29625.20051051051
714,,,,,,,,2.8652188979921482,29666.533783783783
715,,,,,,,,2.8628180159780108,29707.867057057058
716,,,,,,,,2.860415138421023,29749.200330330328
717,,,,,,,,2.85801042064619,29790.533603603602
718,,,,,,,,2.8556040187494,29831.866876876877
719,,,,,,,,2.8531960895974313,29873.20015015015
720,,,,,,,,2.8507867908279327,29914.53342342342
721,,,,,,,,2.8483762808494375,29955.866696696696
722,,,,,,,,2.845964718841351,29997.19996996997
723,,,,,,,,2.843552264753978,30038.533243243244
724,,,,,,,,2.841139079308483,30079.866516516515
725,,,,,,,,2.838725323996914,30121.19978978979
726,,,,,,,,2.836311161082205,30162.533063063063
727,,,,,,,,2.8338967535981743,30203.866336336334
728,,,,,,,,2.8314822653495026,30245.199609609608
729,,,,,,,,2.829067860911769,30286.532882882882
730,,,,,,,,2.826653705631421,30327.866156156157
731,,,,,,,,2.8242399656257953,30369.199429429427
732,,,,,,,,2.821826807783095,30410.5327027027
733,,,,,,,,2.819414399762423,30451.865975975976
734,,,,,,,,2.8170029099937386,30493.19924924925
735,,,,,,,,2.8145925076778973,30534.53252252252
736,,,,,,,,2.8121833627866337,30575.865795795795
737,,,,,,,,2.809775646062562,30617.19906906907
738,,,,,,,,2.8073695290191565,30658.532342342343
739,,,,,,,,2.80496518394081,30699.865615615614
740,,,,,,,,2.8025627838827565,30741.198888888888
741,,,,,,,,2.8001625026711374,30782.532162162162
742,,,,,,,,2.797764514902961,30823.865435435433
743,,,,,,,,2.7953689959461197,30865.198708708707
744,,,,,,,,2.792976121939372,30906.53198198198
745,,,,,,,,2.7905860697923903,30947.865255255256
746,,,,,,,,2.7881990171856916,30989.198528528526
747,,,,,,,,2.785815142570687,31030.5318018018
748,,,,,,,,2.783434625169665,31071.865075075075
749,,,,,,,,2.781057644975804,31113.19834834835
750,,,,,,,,2.7786843827531458,31154.53162162162
751,,,,,,,,2.7763150200366353,31195.864894894894
752,,,,,,,,2.7739497391320693,31237.19816816817
753,,,,,,,,2.7715887231161433,31278.531441441442
754,,,,,,,,2.7692321558364235,31319.864714714713
755,,,,,,,,2.7668802219113777,31361.197987987987
756,,,,,,,,2.7645331067303105,31402.53126126126
757,,,,,,,,2.7621909964534423,31443.864534534532
758,,,,,,,,2.7598540780118697,31485.197807807806
759,,,,,,,,2.757522539107568,31526.53108108108
760,,,,,,,,2.755196568213366,31567.864354354355
761,,,,,,,,2.752876354573017,31609.197627627625
762,,,,,,,,2.7505620882011135,31650.5309009009
763,,,,,,,,2.748253959883154,31691.864174174174
764,,,,,,,,2.7459521611755076,31733.19744744745
765,,,,,,,,2.7436568844054254,31774.53072072072
766,,,,,,,,2.7413683226710317,31815.863993993993
767,,,,,,,,2.739086669841337,31857.197267267267
768,,,,,,,,2.7368121205562415,31898.530540540538
769,,,,,,,,2.734544870226509,31939.863813813812
770,,,,,,,,2.732285115033786,31981.197087087086
771,,,,,,,,2.7300330519306066,32022.53036036036
772,,,,,,,,2.7277888786403715,32063.86363363363
773,,,,,,,,2.725552793657389,32105.196906906905
774,,,,,,,,2.723324996246806,32146.53018018018
775,,,,,,,,2.721105686444683,32187.863453453454
776,,,,,,,,2.7188950650579633,32229.196726726725
777,,,,,,,,2.7166933336644314,32270.53
778,,,,,,,,2.7145006946127945,32311.863273273273
779,,,,,,,,2.7123173510226097,32353.196546546547
780,,,,,,,,2.7101435067843433,32394.529819819818
781,,,,,,,,2.7079793665593015,32435.863093093092
782,,,,,,,,2.705825135779715,32477.196366366366
783,,,,,,,,2.703681020648655,32518.529639639637
784,,,,,,,,2.7015472281401007,32559.86291291291
785,,,,,,,,2.6994239659989057,32601.196186186186
786,,,,,,,,2.697311442740794,32642.52945945946
787,,,,,,,,2.695209867652374,32683.86273273273
788,,,,,,,,2.6931194507911336,32725.196006006005
789,,,,,,,,2.691040402985439,32766.52927927928
790,,,,,,,,2.6889729358345553,32807.86255255255
791,,,,,,,,2.6869172617085813,32849.195825825824
792,,,,,,,,2.6848735937485637,32890.5290990991
793,,,,,,,,2.682842145866357,32931.86237237237
794,,,,,,,,2.6808231327447527,32973.19564564565
795,,,,,,,,2.678816769837395,33014.52891891892
796,,,,,,,,2.676823273368794,33055.862192192195
797,,,,,,,,2.674842860334394,33097.19546546546
798,,,,,,,,2.6728757485004433,33138.528738738736
799,,,,,,,,2.670922156404155,33179.86201201201
800,,,,,,,,2.6689823033535323,33221.195285285285
801,,,,,,,,2.667056409427522,33262.52855855856
802,,,,,,,,2.6651446954759477,33303.86183183183
803,,,,,,,,2.6632473831194767,33345.19510510511
804,,,,,,,,2.661364694749695,33386.528378378374
805,,,,,,,,2.6594968535290304,33427.86165165165
806,,,,,,,,2.6576440833908324,33469.19492492492
807,,,,,,,,2.6558066090393013,33510.5281981982
808,,,,,,,,2.653984655949506,33551.86147147147
809,,,,,,,,2.652178450367448,33593.194744744746
810,,,,,,,,2.6503882193099533,33634.52801801802
811,,,,,,,,2.6486141905647633,33675.86129129129
812,,,,,,,,2.646856592690467,33717.19456456456
813,,,,,,,,2.645115655016563,33758.527837837835
814,,,,,,,,2.643391607643434,33799.86111111111
815,,,,,,,,2.6416846814423014,33841.194384384384
816,,,,,,,,2.639995108055317,33882.52765765766
817,,,,,,,,2.638323119895466,33923.86093093093
818,,,,,,,,2.636668950146659,33965.19420420421
819,,,,,,,,2.635032832763654,34006.52747747747
820,,,,,,,,2.6334150024720864,34047.86075075075
821,,,,,,,,2.631815694768502,34089.19402402402
822,,,,,,,,2.6302351459202935,34130.527297297296
823,,,,,,,,2.6286735929657588,34171.86057057057
824,,,,,,,,2.627131273714068,34213.193843843845
825,,,,,,,,2.625608426745254,34254.52711711712
826,,,,,,,,2.624105291410262,34295.860390390386
827,,,,,,,,2.622622107830888,34337.19366366366
828,,,,,,,,2.621159116899829,34378.526936936934
829,,,,,,,,2.619716560280637,34419.86021021021
830,,,,,,,,2.618294680407766,34461.19348348348
831,,,,,,,,2.616893720486554,34502.52675675676
832,,,,,,,,2.615513924493194,34543.86003003003
833,,,,,,,,2.6141555371747804,34585.193303303306
834,,,,,,,,2.6128188040492764,34626.52657657657
835,,,,,,,,2.6115039714055315,34667.85984984985
836,,,,,,,,2.61021128630327,34709.19312312312
837,,,,,,,,2.608940996573106,34750.526396396395
838,,,,,,,,2.6076933508165157,34791.85966966967
839,,,,,,,,2.6064685984058764,34833.192942942944
840,,,,,,,,2.6052669894844254,34874.52621621622
841,,,,,,,,2.604088774966301,34915.859489489485
842,,,,,,,,2.6029342065364975,34957.19276276276
843,,,,,,,,2.601803536650922,34998.52603603603
844,,,,,,,,2.600697018536305,35039.85930930931
845,,,,,,,,2.599614906190334,35081.19258258258
846,,,,,,,,2.5985574543815084,35122.525855855856
847,,,,,,,,2.5975249186492357,35163.85912912913
848,,,,,,,,2.596517555303819,35205.192402402405
849,,,,,,,,2.5955356214264156,35246.52567567567
850,,,,,,,,2.5945793748690686,35287.858948948946
851,,,,,,,,2.593649074254711,35329.19222222222
852,,,,,,,,2.5927449789771426,35370.525495495494
853,,,,,,,,2.591867349201052,35411.85876876877
854,,,,,,,,2.591016445862005,35453.19204204204
855,,,,,,,,2.590192530666463,35494.52531531532
856,,,,,,,,2.589395866091719,35535.858588588584
857,,,,,,,,2.5886267153860114,35577.19186186186
858,,,,,,,,2.5878853425684056,35618.52513513513
859,,,,,,,,2.5871720124288773,35659.85840840841
860,,,,,,,,2.586486990528275,35701.19168168168
861,,,,,,,,2.5858305431983184,35742.524954954955
862,,,,,,,,2.585202937541615,35783.85822822823
863,,,,,,,,2.584604441431643,35825.191501501504
864,,,,,,,,2.584035323512795,35866.52477477477
865,,,,,,,,2.5834958532002776,35907.858048048045
866,,,,,,,,2.5829863006802514,35949.19132132132
867,,,,,,,,2.582506936909704,35990.52459459459
868,,,,,,,,2.5820580336165175,36031.85786786787
869,,,,,,,,2.5816398632994826,36073.19114114114
870,,,,,,,,2.5812526992282097,36114.524414414416
871,,,,,,,,2.5808968154432472,36155.85768768768
872,,,,,,,,2.5805724867559907,36197.19096096096
873,,,,,,,,2.580279988748733,36238.52423423423
874,,,,,,,,2.5800195977746427,36279.857507507506
875,,,,,,,,2.579791590957755,36321.19078078078
876,,,,,,,,2.579596246192994,36362.524054054054
877,,,,,,,,2.579433842146189,36403.85732732733
878,,,,,,,,2.579304658253986,36445.1906006006
879,,,,,,,,2.579208974723983,36486.52387387387
880,,,,,,,,2.579147072534605,36527.857147147144
881,,,,,,,,2.579119233435194,36569.19042042042
882,,,,,,,,2.579125739945944,36610.52369369369
883,,,,,,,,2.5791668753579415,36651.85696696697
884,,,,,,,,2.579242923733145,36693.19024024024
885,,,,,,,,2.579354169904412,36734.523513513515
886,,,,,,,,2.579500899475475,36775.85678678678
887,,,,,,,,2.5796833988209076,36817.19006006006
888,,,,,,,,2.579901955086229,36858.52333333333
889,,,,,,,,2.5801568561877675,36899.856606606605
890,,,,,,,,2.5804483908128013,36941.18987987988
891,,,,,,,,2.5807768484194504,36982.52315315315
892,,,,,,,,2.5811425192367015,37023.85642642643
893,,,,,,,,2.5815456942644555,37065.1896996997
894,,,,,,,,2.5819866652734627,37106.52297297297
895,,,,,,,,2.5824657248053766,37147.85624624624
896,,,,,,,,2.582983166172726,37189.18951951952
897,,,,,,,,2.583539283458905,37230.52279279279
898,,,,,,,,2.584134371518209,37271.856066066066
899,,,,,,,,2.584768725975791,37313.18933933934
900,,,,,,,,2.585442643227698,37354.522612612614
901,,,,,,,,2.5861564204408687,37395.85588588588
902,,,,,,,,2.5869103555530915,37437.189159159156
903,,,,,,,,2.5877047472730546,37478.52243243243
904,,,,,,,,2.588539895080319,37519.855705705704
905,,,,,,,,2.589416099225338,37561.18897897898
906,,,,,,,,2.5903336607294265,37602.52225225225
907,,,,,,,,2.591292881384792,37643.85552552553
908,,,,,,,,2.592294063754515,37685.1887987988
909,,,,,,,,2.5933375111725625,37726.52207207207
910,,,,,,,,2.594423527743787,37767.85534534534
911,,,,,,,,2.595552418343895,37809.18861861862
912,,,,,,,,2.596724488619511,37850.52189189189
913,,,,,,,,2.5979400449880985,37891.855165165165
914,,,,,,,,2.599199394638037,37933.18843843844
915,,,,,,,,2.6005028455285615,37974.52171171171
916,,,,,,,,2.6018507063897944,38015.85498498498
917,,,,,,,,2.603243286722752,38057.188258258255
918,,,,,,,,2.604680896799289,38098.52153153153
919,,,,,,,,2.606163847662197,38139.8548048048
920,,,,,,,,2.607692451125123,38181.18807807808
921,,,,,,,,2.6092670197725605,38222.52135135135
922,,,,,,,,2.6108878669599442,38263.854624624626
923,,,,,,,,2.612555306813541,38305.1878978979
924,,,,,,,,2.614269654230517,38346.52117117117
925,,,,,,,,2.6160312248789115,38387.85444444444
926,,,,,,,,2.6178403351976476,38429.187717717716
927,,,,,,,,2.619697302396544,38470.52099099099
