,Unnamed: 0,LOCATION,TIME,Germany_inflation_rate,time_close,BTC_closing_price,yfit,xfit
403,,,,,,,1.4385325471004267,16806.840577243907
404,,,,,,,1.4426266219574333,16848.182315648977
405,,,,,,,1.446753191233151,16889.52405405405
406,,,,,,,1.4509123462497926,16930.86579245912
407,,,,,,,1.4551041768432285,16972.207530864194
408,,,,,,,1.459328771344103,17013.549269269264
409,,,,,,,1.463586216558942,17054.891007674338
410,,,,,,,1.4678765977512387,17096.232746079408
411,,,,,,,1.4721999986225396,17137.57448448448
412,,,,,,,1.4765565012935085,17178.91622288955
413,,,,,,,1.4809461862849893,17220.257961294625
414,,,,,,,1.4853691324990583,17261.599699699695
415,,,,,,,1.4898254172000718,17302.941438104768
416,,,,,,,1.4943151159957047,17344.283176509838
417,,,,,,,1.498838302817992,17385.62491491491
418,,,,,,,1.503395049904361,17426.96665331998
419,,,,,,,1.5079854277786697,17468.308391725055
420,,,,,,,1.512609505232238,17509.650130130125
421,,,,,,,1.5172673493048898,17550.9918685352
422,,,,,,,1.5219590252659885,17592.33360694027
423,,,,,,,1.5266845965954872,17633.675345345342
424,,,,,,,1.531444124964976,17675.017083750412
425,,,,,,,1.536237670218744,17716.358822155486
426,,,,,,,1.5410652903548447,17757.700560560555
427,,,,,,,1.5459270415061783,17799.04229896563
428,,,,,,,1.5508229779215768,17840.3840373707
429,,,,,,,1.5557531519469134,17881.725775775772
430,,,,,,,1.560717614006213,17923.067514180842
431,,,,,,,1.5657164125827983,17964.409252585916
432,,,,,,,1.5707495942004301,18005.750990990986
433,,,,,,,1.575817203404488,18047.09272939606
434,,,,,,,1.5809192827431573,18088.43446780113
435,,,,,,,1.5860558727486471,18129.776206206203
436,,,,,,,1.591227011918427,18171.117944611273
437,,,,,,,1.596432736696491,18212.459683016346
438,,,,,,,1.6016730814546478,18253.801421421416
439,,,,,,,1.606948078473841,18295.14315982649
440,,,,,,,1.6122577579254953,18336.48489823156
441,,,,,,,1.6176021478528995,18377.826636636633
442,,,,,,,1.6229812741526168,18419.168375041703
443,,,,,,,1.6283951605559361,18460.510113446777
444,,,,,,,1.6338438286103512,18501.851851851847
445,,,,,,,1.6393272976610884,18543.19359025692
446,,,,,,,1.6448455848326615,18584.53532866199
447,,,,,,,1.650398705010478,18625.877067067064
448,,,,,,,1.6559866708224822,18667.218805472134
449,,,,,,,1.6616094926208442,18708.560543877207
450,,,,,,,1.667267178463693,18749.902282282277
451,,,,,,,1.672959734096902,18791.24402068735
452,,,,,,,1.6786871629359164,18832.58575909242
453,,,,,,,1.6844494660476377,18873.927497497494
454,,,,,,,1.6902466421323559,18915.269235902564
455,,,,,,,1.6960786875057408,18956.610974307638
456,,,,,,,1.7019455960808836,18997.952712712708
457,,,,,,,1.7078473593503996,19039.29445111778
458,,,,,,,1.713783966368589,19080.63618952285
459,,,,,,,1.7197554037336595,19121.977927927925
460,,,,,,,1.7257616555700097,19163.319666332995
461,,,,,,,1.731802703510577,19204.661404738068
462,,,,,,,1.7378785266792551,19246.003143143138
463,,,,,,,1.7439891016733728,19287.34488154821
464,,,,,,,1.750134402546248,19328.68661995328
465,,,,,,,1.7563144007898122,19370.028358358355
466,,,,,,,1.7625290653173042,19411.370096763425
467,,,,,,,1.7687783624460438,19452.7118351685
468,,,,,,,1.7750622558802764,19494.05357357357
469,,,,,,,1.7813807066941039,19535.395311978642
470,,,,,,,1.7877336733144835,19576.737050383712
471,,,,,,,1.7941211115043267,19618.078788788785
472,,,,,,,1.8005429743456596,19659.420527193855
473,,,,,,,1.8069992122228913,19700.76226559893
474,,,,,,,1.8134897728061508,19742.104004004
475,,,,,,,1.8200146010347273,19783.445742409072
476,,,,,,,1.8265736391005927,19824.787480814142
477,,,,,,,1.8331668264320211,19866.129219219216
478,,,,,,,1.8397940996773015,19907.470957624286
479,,,,,,,1.846455392688552,19948.81269602936
480,,,,,,,1.8531506365056218,19990.15443443443
481,,,,,,,1.8598797593401066,20031.496172839503
482,,,,,,,1.8666426865594583,20072.837911244573
483,,,,,,,1.8734393406712013,20114.179649649646
484,,,,,,,1.8802696413072515,20155.521388054716
485,,,,,,,1.8871335052083547,20196.86312645979
486,,,,,,,1.8940308462086173,20238.20486486486
487,,,,,,,1.900961575220169,20279.546603269933
488,,,,,,,1.9079256002179195,20320.888341675003
489,,,,,,,1.914922826224449,20362.230080080077
490,,,,,,,1.9219531552950022,20403.571818485147
491,,,,,,,1.929016486502615,20444.91355689022
492,,,,,,,1.9361127159233478,20486.25529529529
493,,,,,,,1.9432417366216632,20527.597033700364
494,,,,,,,1.9504034386359046,20568.938772105434
495,,,,,,,1.9575977089639256,20610.280510510507
496,,,,,,,1.9648244315488355,20651.622248915577
497,,,,,,,1.9720834872648794,20692.96398732065
498,,,,,,,1.9793747539034552,20734.30572572572
499,,,,,,,1.9866981061592646,20775.647464130794
500,,,,,,,1.994053415616601,20816.989202535864
501,,,,,,,2.001440550735779,20858.330940940938
502,,,,,,,2.0088593768397054,20899.672679346007
503,,,,,,,2.016309756100595,20941.01441775108
504,,,,,,,2.023791547526831,20982.35615615615
505,,,,,,,2.0313046069499787,21023.697894561225
506,,,,,,,2.0388487870119376,21065.039632966294
507,,,,,,,2.046423937152264,21106.381371371368
508,,,,,,,2.0540299035956324,21147.723109776438
509,,,,,,,2.0616665293394605,21189.06484818151
510,,,,,,,2.0693336541416945,21230.40658658658
511,,,,,,,2.0770311145087517,21271.748324991655
512,,,,,,,2.084758743683629,21313.090063396725
513,,,,,,,2.092516371634173,21354.431801801795
514,,,,,,,2.100303825041527,21395.77354020687
515,,,,,,,2.108120927288731,21437.11527861194
516,,,,,,,2.1159674984495123,21478.457017017012
517,,,,,,,2.1238433552772364,21519.79875542208
518,,,,,,,2.131748311194046,21561.140493827155
519,,,,,,,2.1396821762801546,21602.482232232225
520,,,,,,,2.1476447572633663,21643.8239706373
521,,,,,,,2.1556358575087176,21685.16570904237
522,,,,,,,2.163655277008365,21726.507447447442
523,,,,,,,2.17170281237161,21767.849185852512
524,,,,,,,2.179778256815152,21809.190924257586
525,,,,,,,2.187881400153504,21850.532662662656
526,,,,,,,2.1960120287896245,21891.87440106773
527,,,,,,,2.2041699257057257,21933.2161394728
528,,,,,,,2.212354870454305,21974.557877877873
529,,,,,,,2.2205666391493484,22015.899616282943
530,,,,,,,2.2288050044577625,22057.241354688016
531,,,,,,,2.2370697355909983,22098.583093093086
532,,,,,,,2.2453605982968856,22139.92483149816
533,,,,,,,2.253677354851678,22181.26656990323
534,,,,,,,2.2620197640523143,22222.608308308303
535,,,,,,,2.2703875812088867,22263.950046713373
536,,,,,,,2.2787805581373353,22305.291785118447
537,,,,,,,2.2871984431523504,22346.633523523516
538,,,,,,,2.2956409810605116,22387.97526192859
539,,,,,,,2.3041079131536435,22429.31700033366
540,,,,,,,2.3125989772023923,22470.658738738734
541,,,,,,,2.3211139074500364,22512.000477143803
542,,,,,,,2.329652434606545,22553.342215548877
543,,,,,,,2.338214285842831,22594.683953953947
544,,,,,,,2.3467991847852856,22636.02569235902
545,,,,,,,2.3554068515105158,22677.36743076409
546,,,,,,,2.36403700254035,22718.709169169164
547,,,,,,,2.3726893508370615,22760.050907574234
548,,,,,,,2.381363605798862,22801.392645979307
549,,,,,,,2.3900594732556284,22842.734384384377
550,,,,,,,2.398776655464884,22884.07612278945
551,,,,,,,2.4075148511080364,22925.41786119452
552,,,,,,,2.416273755286867,22966.759599599594
553,,,,,,,2.4250530595202866,23008.101338004664
554,,,,,,,2.4338524517413394,23049.443076409738
555,,,,,,,2.4426716162944766,23090.784814814808
556,,,,,,,2.451510233933106,23132.12655321988
557,,,,,,,2.4603679818173907,23173.46829162495
558,,,,,,,2.4692445335123363,23214.810030030025
559,,,,,,,2.4781395589861375,23256.151768435095
560,,,,,,,2.4870527246088097,23297.49350684017
561,,,,,,,2.495983693151101,23338.83524524524
562,,,,,,,2.504932123783676,23380.17698365031
563,,,,,,,2.5138976720765873,23421.51872205538
564,,,,,,,2.5228799899990433,23462.860460460455
565,,,,,,,2.531878725919447,23504.202198865525
566,,,,,,,2.5408935246057376,23545.5439372706
567,,,,,,,2.5499240272260284,23586.88567567567
568,,,,,,,2.558969871349535,23628.227414080742
569,,,,,,,2.568030690947797,23669.569152485812
570,,,,,,,2.5771061163962288,23710.910890890886
571,,,,,,,2.586195774475936,23752.252629295956
572,,,,,,,2.5952992883758665,23793.59436770103
573,,,,,,,2.6044162776952713,23834.9361061061
574,,,,,,,2.6135463584464573,23876.277844511173
575,,,,,,,2.622689143057878,23917.619582916243
576,,,,,,,2.6318442403775335,23958.961321321316
577,,,,,,,2.6410112556766823,24000.303059726386
578,,,,,,,2.650189790653897,24041.64479813146
579,,,,,,,2.659379443439412,24082.98653653653
580,,,,,,,2.668579808599855,24124.328274941603
581,,,,,,,2.677790477143241,24165.670013346673
582,,,,,,,2.6870110365243614,24207.011751751746
583,,,,,,,2.696241070650474,24248.353490156816
584,,,,,,,2.705480159887344,24289.69522856189
585,,,,,,,2.714727881065631,24331.03696696696
586,,,,,,,2.7239838074876106,24372.378705372033
587,,,,,,,2.733247508934255,24413.720443777103
588,,,,,,,2.7425185516726613,24455.062182182177
589,,,,,,,2.751796498463824,24496.403920587247
590,,,,,,,2.761080908570788,24537.74565899232
591,,,,,,,2.7703713377671173,24579.08739739739
592,,,,,,,2.779667338345787,24620.429135802464
593,,,,,,,2.788968459128367,24661.770874207534
594,,,,,,,2.7982742454746514,24703.112612612607
595,,,,,,,2.807584239292594,24744.454351017677
596,,,,,,,2.8168979790486506,24785.79608942275
597,,,,,,,2.826214999778477,24827.13782782782
598,,,,,,,2.83553483309805,24868.479566232894
599,,,,,,,2.844857007215091,24909.821304637964
600,,,,,,,2.8541810469409743,24951.163043043038
601,,,,,,,2.8635064737029268,24992.504781448108
602,,,,,,,2.8728328055566834,25033.84651985318
603,,,,,,,2.8821595571995084,25075.18825825825
604,,,,,,,2.891486239983628,25116.529996663325
605,,,,,,,2.900812361930045,25157.871735068395
606,,,,,,,2.9101374277427645,25199.21347347347
607,,,,,,,2.9194609388234216,25240.555211878538
608,,,,,,,2.92878239328633,25281.89695028361
609,,,,,,,2.9381012859739286,25323.23868868868
610,,,,,,,2.947417108472642,25364.580427093755
611,,,,,,,2.9567293491291533,25405.922165498825
612,,,,,,,2.9660374930671285,25447.2639039039
613,,,,,,,2.975341022204314,25488.60564230897
614,,,,,,,2.984639415270102,25529.947380714042
615,,,,,,,2.993932147823509,25571.289119119112
616,,,,,,,3.0032186922715756,25612.630857524186
617,,,,,,,3.012498517888228,25653.972595929255
618,,,,,,,3.021771090833545,25695.31433433433
619,,,,,,,3.0310358741734973,25736.6560727394
620,,,,,,,3.0402923279001026,25777.997811144473
621,,,,,,,3.049539908952059,25819.339549549542
622,,,,,,,3.0587780712357935,25860.681287954616
623,,,,,,,3.0680062656469973,25902.023026359686
624,,,,,,,3.077223940092586,25943.36476476476
625,,,,,,,3.086430539513157,25984.70650316983
626,,,,,,,3.095625505905865,26026.048241574903
627,,,,,,,3.104808278347786,26067.389979979973
628,,,,,,,3.113978293019781,26108.731718385046
629,,,,,,,3.1231349832307704,26150.073456790116
630,,,,,,,3.1322777794425116,26191.41519519519
631,,,,,,,3.1414061092948837,26232.75693360026
632,,,,,,,3.150519397631607,26274.098672005333
633,,,,,,,3.1596170665264607,26315.440410410403
634,,,,,,,3.1686985353100194,26356.782148815477
635,,,,,,,3.1777632205968245,26398.123887220547
636,,,,,,,3.186810536313108,26439.46562562562
637,,,,,,,3.195839893724974,26480.80736403069
638,,,,,,,3.20485070146708,26522.149102435764
639,,,,,,,3.2138423655718626,26563.490840840834
640,,,,,,,3.2228142894992122,26604.832579245907
641,,,,,,,3.2317658741667095,26646.174317650977
642,,,,,,,3.2406965179803557,26687.51605605605
643,,,,,,,3.249605616865777,26728.85779446112
644,,,,,,,3.25849256430004,26770.199532866194
645,,,,,,,3.267356751343911,26811.541271271264
646,,,,,,,3.276197566674675,26852.883009676338
647,,,,,,,3.285014396619467,26894.224748081408
648,,,,,,,3.2938066251891778,26935.56648648648
649,,,,,,,3.3025736341128242,26976.90822489155
650,,,,,,,3.311314802872534,27018.249963296625
651,,,,,,,3.3200295087390277,27059.591701701695
652,,,,,,,3.3287171268076574,27100.933440106768
653,,,,,,,3.337377030034985,27142.275178511838
654,,,,,,,3.3460085892759506,27183.61691691691
655,,,,,,,3.3546111733215547,27224.95865532198
656,,,,,,,3.3631841489371,27266.300393727055
657,,,,,,,3.37172688090105,27307.642132132125
658,,,,,,,3.3802387320443743,27348.9838705372
659,,,,,,,3.388719063290532,27390.32560894227
660,,,,,,,3.397167233695993,27431.667347347342
661,,,,,,,3.4055826004913303,27473.009085752412
662,,,,,,,3.413964519122916,27514.350824157485
663,,,,,,,3.422312343295189,27555.692562562555
664,,,,,,,3.4306254250135186,27597.03430096763
665,,,,,,,3.4389031146276086,27638.3760393727
666,,,,,,,3.4471447608755863,27679.717777777772
667,,,,,,,3.4553497109286013,27721.059516182842
668,,,,,,,3.4635173104360573,27762.401254587916
669,,,,,,,3.471646903571489,27803.742992992986
670,,,,,,,3.479737833078954,27845.08473139806
671,,,,,,,3.487789440320122,27886.42646980313
672,,,,,,,3.495801065321939,27927.768208208203
673,,,,,,,3.503772046824894,27969.109946613273
674,,,,,,,3.5117017223319693,28010.451685018346
675,,,,,,,3.5195894281581204,28051.793423423416
676,,,,,,,3.527434499480469,28093.13516182849
677,,,,,,,3.5352362703890954,28134.47690023356
678,,,,,,,3.5429940739384596,28175.818638638633
679,,,,,,,3.550707242199442,28217.160377043703
680,,,,,,,3.558375106312095,28258.502115448777
681,,,,,,,3.565996996538986,28299.843853853847
682,,,,,,,3.573572242319167,28341.18559225892
683,,,,,,,3.581100172322861,28382.52733066399
684,,,,,,,3.5885801145067773,28423.869069069064
685,,,,,,,3.596011396170056,28465.210807474134
686,,,,,,,3.6033933440109434,28506.552545879207
687,,,,,,,3.6107252841840487,28547.894284284277
688,,,,,,,3.6180065423583705,28589.23602268935
689,,,,,,,3.625236443775887,28630.57776109442
690,,,,,,,3.6324143133109508,28671.919499499494
691,,,,,,,3.639539475530232,28713.261237904564
692,,,,,,,3.646611254753437,28754.602976309638
693,,,,,,,3.653628975114712,28795.944714714708
694,,,,,,,3.660591960624706,28837.28645311978
695,,,,,,,3.667499535233309,28878.62819152485
696,,,,,,,3.6743510228931817,28919.969929929925
697,,,,,,,3.681145747623904,28961.311668334994
698,,,,,,,3.687883033576832,29002.653406740068
699,,,,,,,3.6945622051007403,29043.995145145138
700,,,,,,,3.701182586808098,29085.33688355021
701,,,,,,,3.70774350364211,29126.67862195528
702,,,,,,,3.714244280944488,29168.020360360355
703,,,,,,,3.7206842445238606,29209.362098765425
704,,,,,,,3.727062720725065,29250.7038371705
705,,,,,,,3.7333790364990134,29292.04557557557
706,,,,,,,3.7396325194734303,29333.387313980642
707,,,,,,,3.745822498024222,29374.729052385712
708,,,,,,,3.751948301347655,29416.070790790785
709,,,,,,,3.7580092595333077,29457.412529195855
710,,,,,,,3.764004703637667,29498.75426760093
711,,,,,,,3.7699339657585966,29540.096006006
712,,,,,,,3.7757963791104956,29581.437744411072
713,,,,,,,3.7815912781002563,29622.779482816142
714,,,,,,,3.787317998403974,29664.121221221216
715,,,,,,,3.7929758770444173,29705.462959626286
716,,,,,,,3.7985642524693164,29746.80469803136
717,,,,,,,3.804082464630369,29788.14643643643
718,,,,,,,3.809529855063079,29829.488174841503
719,,,,,,,3.8149057669673563,29870.829913246573
720,,,,,,,3.820209545288935,29912.171651651646
721,,,,,,,3.825440536801571,29953.513390056716
722,,,,,,,3.8305980901899845,29994.85512846179
723,,,,,,,3.8356815561337254,30036.19686686686
724,,,,,,,3.840690287391708,30077.538605271933
725,,,,,,,3.8456236388876976,30118.880343677003
726,,,,,,,3.850480967796459,30160.222082082077
727,,,,,,,3.855261633630892,30201.563820487147
728,,,,,,,3.859964998329768,30242.90555889222
729,,,,,,,3.8645904263465867,30284.24729729729
730,,,,,,,3.8691372847389776,30325.589035702364
731,,,,,,,3.8736049432590964,30366.930774107434
732,,,,,,,3.877992774444829,30408.272512512507
733,,,,,,,3.8823001537118182,30449.614250917577
734,,,,,,,3.886526459446381,30490.95598932265
735,,,,,,,3.8906710730991745,30532.29772772772
736,,,,,,,3.89473337927984,30573.639466132794
737,,,,,,,3.8987127658524505,30614.981204537864
738,,,,,,,3.902608624031802,30656.322942942938
739,,,,,,,3.9064203484805575,30697.664681348007
740,,,,,,,3.9101473374073734,30739.00641975308
741,,,,,,,3.9137889926657494,30780.34815815815
742,,,,,,,3.91734471985385,30821.689896563224
743,,,,,,,3.9208139284151944,30863.031634968294
744,,,,,,,3.924196031740188,30904.373373373368
745,,,,,,,3.9274904472686383,30945.715111778438
746,,,,,,,3.9306965965930494,30987.05685018351
747,,,,,,,3.9338139055629213,31028.39858858858
748,,,,,,,3.9368418043898705,31069.740326993655
749,,,,,,,3.9397797277536792,31111.082065398725
750,,,,,,,3.942627114909338,31152.4238038038
751,,,,,,,3.9453834097948466,31193.76554220887
752,,,,,,,3.94804806114009,31235.107280613942
753,,,,,,,3.950620522576512,31276.44901901901
754,,,,,,,3.9531002527478187,31317.790757424085
755,,,,,,,3.955486715421556,31359.132495829155
756,,,,,,,3.957779379601617,31400.47423423423
757,,,,,,,3.9599777196417283,31441.8159726393
758,,,,,,,3.962081215359875,31483.157711044372
759,,,,,,,3.9640893521536262,31524.499449449442
760,,,,,,,3.9660016211164537,31565.841187854516
761,,,,,,,3.9678175191550533,31607.182926259586
762,,,,,,,3.9695365491075023,31648.52466466466
763,,,,,,,3.971158219862488,31689.86640306973
764,,,,,,,3.972682046479529,31731.208141474803
765,,,,,,,3.974107550310019,31772.549879879873
766,,,,,,,3.975434259119393,31813.891618284946
767,,,,,,,3.9766617072102375,31855.233356690016
768,,,,,,,3.9777894355464176,31896.575095095086
769,,,,,,,3.9788169918780216,31937.91683350016
770,,,,,,,3.9797439308676505,31979.25857190523
771,,,,,,,3.980569814217237,32020.600310310303
772,,,,,,,3.981294210796372,32061.942048715373
773,,,,,,,3.9819166967712047,32103.283787120447
774,,,,,,,3.9824368557346825,32144.625525525516
775,,,,,,,3.9828542788375465,32185.96726393059
776,,,,,,,3.98316856492061,32227.30900233566
777,,,,,,,3.9833793206477575,32268.650740740733
778,,,,,,,3.9834861606403082,32309.992479145803
779,,,,,,,3.983488707612094,32351.334217550877
780,,,,,,,3.9833865925059055,32392.675955955947
781,,,,,,,3.9831794546306023,32434.01769436102
782,,,,,,,3.982866941799637,32475.35943276609
783,,,,,,,3.982448710470365,32516.701171171164
784,,,,,,,3.9819244258846185,32558.042909576234
785,,,,,,,3.981293762210079,32599.384647981307
786,,,,,,,3.9805564026830513,32640.726386386377
787,,,,,,,3.9797120397520116,32682.06812479145
788,,,,,,,3.978760375222377,32723.40986319652
789,,,,,,,3.9777011204023216,32764.751601601594
790,,,,,,,3.9765339962496986,32806.093340006664
791,,,,,,,3.9752587335200276,32847.43507841174
792,,,,,,,3.9738750729155634,32888.77681681681
793,,,,,,,3.9723827652354124,32930.11855522188
794,,,,,,,3.970781571526974,32971.46029362696
795,,,,,,,3.969071263238151,33012.80203203203
796,,,,,,,3.9672516223709593,33054.1437704371
797,,,,,,,3.9653224416361166,33095.48550884217
798,,,,,,,3.963283524608662,33136.827247247245
799,,,,,,,3.9611346858850127,33178.168985652315
800,,,,,,,3.9588757512407975,33219.510724057385
801,,,,,,,3.9565065577899774,33260.852462462455
802,,,,,,,3.9540269541451605,33302.19420086753
803,,,,,,,3.951436800578927,33343.5359392726
804,,,,,,,3.9487359691864574,33384.87767767767
805,,,,,,,3.945924344049152,33426.21941608274
806,,,,,,,3.9430018213994593,33467.56115448782
807,,,,,,,3.939968309786965,33508.90289289289
808,,,,,,,3.9368237302455302,33550.24463129796
809,,,,,,,3.933568016461575,33591.58636970303
810,,,,,,,3.9302011149436598,33632.928108108106
811,,,,,,,3.9267229851932073,33674.269846513176
812,,,,,,,3.9231335998763055,33715.611584918246
813,,,,,,,3.919432944996787,33756.953323323316
814,,,,,,,3.915621020070563,33798.29506172839
815,,,,,,,3.911697838300963,33839.63680013346
816,,,,,,,3.9076634267555175,33880.97853853853
817,,,,,,,3.903517826543714,33922.3202769436
818,,,,,,,3.8992610929961584,33963.66201534868
819,,,,,,,3.894893295844838,34005.00375375375
820,,,,,,,3.8904145194046276,34046.34549215882
821,,,,,,,3.885824862756007,34087.68723056389
822,,,,,,,3.8811244399291116,34129.02896896897
823,,,,,,,3.876313380088853,34170.37070737404
824,,,,,,,3.87139182772144,34211.71244577911
825,,,,,,,3.866359942821964,34253.05418418418
826,,,,,,,3.861217901083469,34294.395922589254
827,,,,,,,3.8559658940870607,34335.737660994324
828,,,,,,,3.8506041294934117,34377.079399399394
829,,,,,,,3.8451328312354036,34418.421137804464
830,,,,,,,3.839552239712168,34459.76287620954
831,,,,,,,3.8338626119843715,34501.10461461461
832,,,,,,,3.828064221970713,34542.44635301968
833,,,,,,,3.8221573606457153,34583.78809142475
834,,,,,,,3.816142336238903,34625.12982982983
835,,,,,,,3.8100194744351286,34666.4715682349
836,,,,,,,3.803789118576396,34707.81330663997
837,,,,,,,3.7974516298646686,34749.15504504504
838,,,,,,,3.7910073875663928,34790.496783450115
839,,,,,,,3.7844567892179346,34831.838521855185
840,,,,,,,3.7778002508326196,34873.180260260255
841,,,,,,,3.7710382071089676,34914.521998665325
842,,,,,,,3.7641711116402954,34955.8637370704
843,,,,,,,3.7571994371255557,34997.20547547547
844,,,,,,,3.7501236755817855,35038.54721388054
845,,,,,,,3.7429443385574097,35079.88895228561
846,,,,,,,3.7356619573474705,35121.23069069069
847,,,,,,,3.7282770832096874,35162.57242909576
848,,,,,,,3.720790287582283,35203.91416750083
849,,,,,,,3.7132021623029328,35245.2559059059
850,,,,,,,3.705513319829111,35286.597644310976
851,,,,,,,3.6977243934598696,35327.939382716046
852,,,,,,,3.6898360375589543,35369.281121121116
853,,,,,,,3.6818489277793214,35410.622859526185
854,,,,,,,3.6737637612889653,35451.96459793126
855,,,,,,,3.6655812569983683,35493.30633633633
856,,,,,,,3.6573021557889898,35534.6480747414
857,,,,,,,3.648927220743464,35575.98981314647
858,,,,,,,3.640457237377066,35617.33155155155
859,,,,,,,3.6318930138705094,35658.67328995662
860,,,,,,,3.623235381304549,35700.01502836169
861,,,,,,,3.6144851938952445,35741.35676676676
862,,,,,,,3.60564332923158,35782.69850517184
863,,,,,,,3.596710688513906,35824.04024357691
864,,,,,,,3.587688196793736,35865.38198198198
865,,,,,,,3.578576803215684,35906.723720387046
866,,,,,,,3.5693774812599033,35948.06545879212
867,,,,,,,3.5600912289868396,35989.40719719719
868,,,,,,,3.550719069282778,36030.74893560226
869,,,,,,,3.541262050107275,36072.09067400733
870,,,,,,,3.531721244742008,36113.43241241241
871,,,,,,,3.5220977520406773,36154.77415081748
872,,,,,,,3.5123926966812027,36196.11588922255
873,,,,,,,3.502607229418405,36237.45762762762
874,,,,,,,3.49274252733904,36278.7993660327
875,,,,,,,3.482799794117769,36320.14110443777
876,,,,,,,3.4727802602750324,36361.48284284284
877,,,,,,,3.4626851834359997,36402.82458124791
878,,,,,,,3.452515848591333,36444.166319652984
879,,,,,,,3.442273568359516,36485.508058058054
880,,,,,,,3.4319596832503714,36526.849796463124
881,,,,,,,3.421575561930381,36568.191534868194
882,,,,,,,3.41112260148944,36609.53327327327
883,,,,,,,3.400602227709281,36650.87501167834
884,,,,,,,3.390015895333069,36692.21675008341
885,,,,,,,3.3793650883370634,36733.55848848848
886,,,,,,,3.368651320203286,36774.90022689356
887,,,,,,,3.3578761341942633,36816.24196529863
888,,,,,,,3.347041103628963,36857.5837037037
889,,,,,,,3.336147832160345,36898.92544210877
890,,,,,,,3.3251979540548136,36940.267180513845
891,,,,,,,3.3141931344725384,36981.608918918915
892,,,,,,,3.303135069750341,37022.950657323985
893,,,,,,,3.2920254876852404,37064.292395729055
894,,,,,,,3.2808661478201038,37105.63413413413
895,,,,,,,3.2696588417308674,37146.9758725392
896,,,,,,,3.258405393315158,37188.31761094427
897,,,,,,,3.247107659082678,37229.65934934934
898,,,,,,,3.2357675284471896,37271.00108775442
899,,,,,,,3.224386924020023,37312.34282615949
900,,,,,,,3.2129678019052985,37353.68456456456
901,,,,,,,3.201512151996886,37395.02630296963
902,,,,,,,3.1900219982766056,37436.368041374706
903,,,,,,,3.1784993991146937,37477.709779779776
904,,,,,,,3.1669464475712434,37519.051518184846
905,,,,,,,3.1553652716997656,37560.393256589916
906,,,,,,,3.143758034852191,37601.73499499499
907,,,,,,,3.1321269359857395,37643.07673340006
908,,,,,,,3.12047420997112,37684.41847180513
909,,,,,,,3.1088021279027362,37725.7602102102
910,,,,,,,3.0971129974103935,37767.10194861528
911,,,,,,,3.0854091629727383,37808.44368702035
912,,,,,,,3.0736930062323644,37849.78542542542
913,,,,,,,3.0619669463127197,37891.12716383049
914,,,,,,,3.0502334401364717,37932.46890223557
915,,,,,,,3.0384949827459105,37973.81064064064
916,,,,,,,3.0267541076248126,38015.15237904571
917,,,,,,,3.015013387022021,38056.49411745078
918,,,,,,,3.003275432276932,38097.835855855854
919,,,,,,,2.9915428941466686,38139.177594260924
920,,,,,,,2.9798184631347207,38180.519332665994
921,,,,,,,2.9681048698217296,38221.86107107106
922,,,,,,,2.9564048851977045,38263.20280947614
923,,,,,,,2.9447213209961287,38304.54454788121
924,,,,,,,2.9330570300298313,38345.88628628628
925,,,,,,,2.9214149065286064,38387.22802469135
926,,,,,,,2.9097978864784846,38428.56976309643
927,,,,,,,2.898208947962879,38469.9115015015
928,,,,,,,2.8866511115057545,38511.25323990657
929,,,,,,,2.8751274404159517,38552.59497831164
930,,,,,,,2.8636410411340796,38593.936716716715
931,,,,,,,2.8521950635803055,38635.278455121785
932,,,,,,,2.840792701505,38676.620193526855
933,,,,,,,2.829437192840323,38717.961931931924
934,,,,,,,2.8181318200540195,38759.303670337
935,,,,,,,2.80687991050487,38800.64540874207
936,,,,,,,2.795684836800116,38841.98714714714
937,,,,,,,2.7845500171546718,38883.32888555221
938,,,,,,,2.773478915752286,38924.67062395729
939,,,,,,,2.7624750431078953,38966.01236236236
940,,,,,,,2.7515419564329955,39007.35410076743
941,,,,,,,2.7406832600017186,39048.6958391725
942,,,,,,,2.729902605519513,39090.037577577576
943,,,,,,,2.719203692493225,39131.379315982645
944,,,,,,,2.708590268603694,39172.721054387715
945,,,,,,,2.6980661300789768,39214.062792792785
946,,,,,,,2.6876351220712147,39255.40453119786
947,,,,,,,2.677301139033625,39296.74626960293
948,,,,,,,2.667068125100883,39338.088008008
949,,,,,,,2.656940074470052,39379.42974641307
950,,,,,,,2.6469210317845855,39420.77148481815
951,,,,,,,2.6370150925195928,39462.11322322322
952,,,,,,,2.6272264033689874,39503.45496162829
953,,,,,,,2.61755916263506,39544.79670003336
954,,,,,,,2.608017620619247,39586.13843843844
955,,,,,,,2.598606080015614,39627.480176843506
956,,,,,,,2.589328896305738,39668.821915248576
957,,,,,,,2.580190478155589,39710.163653653646
958,,,,,,,2.5711952878148554,39751.50539205872
959,,,,,,,2.562347841517339,39792.84713046379
960,,,,,,,2.5536527098841963,39834.18886886886
961,,,,,,,2.5451145183286403,39875.53060727393
962,,,,,,,2.5367379474627763,39916.87234567901
963,,,,,,,2.528527733506153,39958.21408408408
964,,,,,,,2.5204886686972854,39999.55582248915
965,,,,,,,2.5126256017052624,40040.89756089422
966,,,,,,,2.504943438045603,40082.2392992993
967,,,,,,,2.49744714049631,40123.58103770437
968,,,,,,,2.4901417295172195,40164.92277610944
969,,,,,,,2.483032283670168,40206.26451451451
