,Unnamed: 0,LOCATION,TIME,Japan_inflation_rate,time_close,BTC_closing_price,yfit,xfit
401,,,,,,,-0.5740736153634485,16724.157100433764
402,,,,,,,-0.5775470877853129,16765.498838838834
403,,,,,,,-0.5809939179070354,16806.840577243907
404,,,,,,,-0.5844139804986233,16848.182315648977
405,,,,,,,-0.5878071517704903,16889.52405405405
406,,,,,,,-0.5911733093734536,16930.86579245912
407,,,,,,,-0.5945123323987465,16972.207530864194
408,,,,,,,-0.5978241013780092,17013.549269269264
409,,,,,,,-0.6011084982832869,17054.891007674338
410,,,,,,,-0.6043654065270355,17096.232746079408
411,,,,,,,-0.6075947109621235,17137.57448448448
412,,,,,,,-0.6107962978818188,17178.91622288955
413,,,,,,,-0.6139700550198041,17220.257961294625
414,,,,,,,-0.6171158715501733,17261.599699699695
415,,,,,,,-0.6202336380874173,17302.941438104768
416,,,,,,,-0.6233232466864455,17344.283176509838
417,,,,,,,-0.6263845908425778,17385.62491491491
418,,,,,,,-0.6294175654915302,17426.96665331998
419,,,,,,,-0.632422067009441,17468.308391725055
420,,,,,,,-0.6353979932128483,17509.650130130125
421,,,,,,,-0.6383452433586996,17550.9918685352
422,,,,,,,-0.6412637181443587,17592.33360694027
423,,,,,,,-0.6441533197075827,17633.675345345342
424,,,,,,,-0.6470139516265526,17675.017083750412
425,,,,,,,-0.6498455189198479,17716.358822155486
426,,,,,,,-0.6526479280464603,17757.700560560555
427,,,,,,,-0.6554210869057957,17799.04229896563
428,,,,,,,-0.6581649048376539,17840.3840373707
429,,,,,,,-0.6608792926222565,17881.725775775772
430,,,,,,,-0.6635641624802292,17923.067514180842
431,,,,,,,-0.6662194280726051,17964.409252585916
432,,,,,,,-0.6688450045008225,18005.750990990986
433,,,,,,,-0.6714408083067394,18047.09272939606
434,,,,,,,-0.6740067574726069,18088.43446780113
435,,,,,,,-0.6765427714211009,18129.776206206203
436,,,,,,,-0.6790487710152917,18171.117944611273
437,,,,,,,-0.6815246785586669,18212.459683016346
438,,,,,,,-0.683970417795117,18253.801421421416
439,,,,,,,-0.6863859139089467,18295.14315982649
440,,,,,,,-0.688771093524865,18336.48489823156
441,,,,,,,-0.69112588470799,18377.826636636633
442,,,,,,,-0.6934502169638462,18419.168375041703
443,,,,,,,-0.6957440212383763,18460.510113446777
444,,,,,,,-0.6980072299179164,18501.851851851847
445,,,,,,,-0.700239776829224,18543.19359025692
446,,,,,,,-0.7024415972394582,18584.53532866199
447,,,,,,,-0.7046126278561892,18625.877067067064
448,,,,,,,-0.7067528068273928,18667.218805472134
449,,,,,,,-0.7088620737414554,18708.560543877207
450,,,,,,,-0.7109403696271765,18749.902282282277
451,,,,,,,-0.7129876369537554,18791.24402068735
452,,,,,,,-0.7150038196308034,18832.58575909242
453,,,,,,,-0.7169888630083433,18873.927497497494
454,,,,,,,-0.7189427138767975,18915.269235902564
455,,,,,,,-0.7208653204670153,18956.610974307638
456,,,,,,,-0.7227566324502294,18997.952712712708
457,,,,,,,-0.7246166009381048,19039.29445111778
458,,,,,,,-0.726445178482692,19080.63618952285
459,,,,,,,-0.7282423190764736,19121.977927927925
460,,,,,,,-0.7300079781523245,19163.319666332995
461,,,,,,,-0.7317421125835328,19204.661404738068
462,,,,,,,-0.7334446806837938,19246.003143143138
463,,,,,,,-0.7351156422072117,19287.34488154821
464,,,,,,,-0.7367549583483028,19328.68661995328
465,,,,,,,-0.7383625917419909,19370.028358358355
466,,,,,,,-0.7399385064636061,19411.370096763425
467,,,,,,,-0.741482668028881,19452.7118351685
468,,,,,,,-0.7429950433939625,19494.05357357357
469,,,,,,,-0.7444756009554147,19535.395311978642
470,,,,,,,-0.7459243105501977,19576.737050383712
471,,,,,,,-0.7473411434556895,19618.078788788785
472,,,,,,,-0.7487260723896582,19659.420527193855
473,,,,,,,-0.7500790715103076,19700.76226559893
474,,,,,,,-0.7514001164162258,19742.104004004
475,,,,,,,-0.7526891841464259,19783.445742409072
476,,,,,,,-0.7539462531803209,19824.787480814142
477,,,,,,,-0.7551713034377293,19866.129219219216
478,,,,,,,-0.756364316278896,19907.470957624286
479,,,,,,,-0.7575252745044496,19948.81269602936
480,,,,,,,-0.7586541623554399,19990.15443443443
481,,,,,,,-0.7597509655133318,20031.496172839503
482,,,,,,,-0.7608156710999848,20072.837911244573
483,,,,,,,-0.761848267677676,20114.179649649646
484,,,,,,,-0.7628487452490862,20155.521388054716
485,,,,,,,-0.7638170952573129,20196.86312645979
486,,,,,,,-0.7647533105858498,20238.20486486486
487,,,,,,,-0.7656573855586051,20279.546603269933
488,,,,,,,-0.7665293159399,20320.888341675003
489,,,,,,,-0.7673690989344563,20362.230080080077
490,,,,,,,-0.7681767331874073,20403.571818485147
491,,,,,,,-0.7689522187843,20444.91355689022
492,,,,,,,-0.7696955572510837,20486.25529529529
493,,,,,,,-0.7704067515541088,20527.597033700364
494,,,,,,,-0.7710858061001535,20568.938772105434
495,,,,,,,-0.7717327267363892,20610.280510510507
496,,,,,,,-0.7723475207504058,20651.622248915577
497,,,,,,,-0.7729301968701894,20692.96398732065
498,,,,,,,-0.7734807652641447,20734.30572572572
499,,,,,,,-0.7739992375410779,20775.647464130794
500,,,,,,,-0.7744856267502129,20816.989202535864
501,,,,,,,-0.7749399473811796,20858.330940940938
502,,,,,,,-0.7753622153639993,20899.672679346007
503,,,,,,,-0.7757524480691335,20941.01441775108
504,,,,,,,-0.7761106643074247,20982.35615615615
505,,,,,,,-0.7764368843301336,21023.697894561225
506,,,,,,,-0.7767311298289339,21065.039632966294
507,,,,,,,-0.7769934239358997,21106.381371371368
508,,,,,,,-0.7772237912235135,21147.723109776438
509,,,,,,,-0.7774222577046782,21189.06484818151
510,,,,,,,-0.7775888508327005,21230.40658658658
511,,,,,,,-0.7777235995012748,21271.748324991655
512,,,,,,,-0.7778265340445383,21313.090063396725
513,,,,,,,-0.7778976862370176,21354.431801801795
514,,,,,,,-0.7779370892936377,21395.77354020687
515,,,,,,,-0.7779447778697508,21437.11527861194
516,,,,,,,-0.7779207880611138,21478.457017017012
517,,,,,,,-0.7778651574038912,21519.79875542208
518,,,,,,,-0.7777779248746508,21561.140493827155
519,,,,,,,-0.7776591308903688,21602.482232232225
520,,,,,,,-0.7775088173084386,21643.8239706373
521,,,,,,,-0.7773270274266516,21685.16570904237
522,,,,,,,-0.7771138059832176,21726.507447447442
523,,,,,,,-0.7768691991567475,21767.849185852512
524,,,,,,,-0.7765932545662636,21809.190924257586
525,,,,,,,-0.7762860212711901,21850.532662662656
526,,,,,,,-0.7759475497713797,21891.87440106773
527,,,,,,,-0.7755778920070725,21933.2161394728
528,,,,,,,-0.775177101358915,21974.557877877873
529,,,,,,,-0.7747452326479888,22015.899616282943
530,,,,,,,-0.774282342135749,22057.241354688016
531,,,,,,,-0.7737884875240933,22098.583093093086
532,,,,,,,-0.7732637279552974,22139.92483149816
533,,,,,,,-0.7727081240120703,22181.26656990323
534,,,,,,,-0.7721217377175099,22222.608308308303
535,,,,,,,-0.7715046325351378,22263.950046713373
536,,,,,,,-0.7708568733688788,22305.291785118447
537,,,,,,,-0.7701785265630567,22346.633523523516
538,,,,,,,-0.7694696599024163,22387.97526192859
539,,,,,,,-0.7687303426121067,22429.31700033366
540,,,,,,,-0.7679606453576905,22470.658738738734
541,,,,,,,-0.7671606402451211,22512.000477143803
542,,,,,,,-0.7663304008207845,22553.342215548877
543,,,,,,,-0.7654700020714575,22594.683953953947
544,,,,,,,-0.7645795204243345,22636.02569235902
545,,,,,,,-0.7636590337470146,22677.36743076409
546,,,,,,,-0.7627086213475053,22718.709169169164
547,,,,,,,-0.7617283639742235,22760.050907574234
548,,,,,,,-0.7607183438159947,22801.392645979307
549,,,,,,,-0.7596786445020532,22842.734384384377
550,,,,,,,-0.7586093511020381,22884.07612278945
551,,,,,,,-0.7575105501260037,22925.41786119452
552,,,,,,,-0.756382329524408,22966.759599599594
553,,,,,,,-0.7552247786881198,23008.101338004664
554,,,,,,,-0.7540379884484124,23049.443076409738
555,,,,,,,-0.7528220510769768,23090.784814814808
556,,,,,,,-0.7515770602858953,23132.12655321988
557,,,,,,,-0.7503031112276716,23173.46829162495
558,,,,,,,-0.7490003004952283,23214.810030030025
559,,,,,,,-0.7476687261218727,23256.151768435095
560,,,,,,,-0.7463084875813292,23297.49350684017
561,,,,,,,-0.7449196857877413,23338.83524524524
562,,,,,,,-0.7435024230956498,23380.17698365031
563,,,,,,,-0.7420568033000046,23421.51872205538
564,,,,,,,-0.7405829316361697,23462.860460460455
565,,,,,,,-0.7390809147799146,23504.202198865525
566,,,,,,,-0.7375508608474137,23545.5439372706
567,,,,,,,-0.7359928793952552,23586.88567567567
568,,,,,,,-0.7344070814204313,23628.227414080742
569,,,,,,,-0.7327935793603497,23669.569152485812
570,,,,,,,-0.7311524870928229,23710.910890890886
571,,,,,,,-0.7294839199360683,23752.252629295956
572,,,,,,,-0.7277879946487101,23793.59436770103
573,,,,,,,-0.7260648294297934,23834.9361061061
574,,,,,,,-0.724314543918757,23876.277844511173
575,,,,,,,-0.722537259195462,23917.619582916243
576,,,,,,,-0.7207330977801638,23958.961321321316
577,,,,,,,-0.7189021836335384,24000.303059726386
578,,,,,,,-0.7170446421566592,24041.64479813146
579,,,,,,,-0.7151606001910229,24082.98653653653
580,,,,,,,-0.7132501860185202,24124.328274941603
581,,,,,,,-0.7113135293614492,24165.670013346673
582,,,,,,,-0.7093507613825409,24207.011751751746
583,,,,,,,-0.7073620146849084,24248.353490156816
584,,,,,,,-0.7053474233120702,24289.69522856189
585,,,,,,,-0.7033071227479871,24331.03696696696
586,,,,,,,-0.7012412499169899,24372.378705372033
587,,,,,,,-0.6991499431838383,24413.720443777103
588,,,,,,,-0.6970333423536993,24455.062182182177
589,,,,,,,-0.6948915886721443,24496.403920587247
590,,,,,,,-0.6927248248251541,24537.74565899232
591,,,,,,,-0.6905331949391122,24579.08739739739
592,,,,,,,-0.6883168445808233,24620.429135802464
593,,,,,,,-0.6860759207575016,24661.770874207534
594,,,,,,,-0.6838105719167518,24703.112612612607
595,,,,,,,-0.6815209479465905,24744.454351017677
596,,,,,,,-0.6792072001754661,24785.79608942275
597,,,,,,,-0.6768694813722158,24827.13782782782
598,,,,,,,-0.6745079457460784,24868.479566232894
599,,,,,,,-0.6721227489467109,24909.821304637964
600,,,,,,,-0.6697140480641953,24951.163043043038
601,,,,,,,-0.6672820016289953,24992.504781448108
602,,,,,,,-0.6648267696119918,25033.84651985318
603,,,,,,,-0.6623485134244751,25075.18825825825
604,,,,,,,-0.6598473959181467,25116.529996663325
605,,,,,,,-0.6573235813851258,25157.871735068395
606,,,,,,,-0.6547772355579143,25199.21347347347
607,,,,,,,-0.6522085256094448,25240.555211878538
608,,,,,,,-0.6496176201530445,25281.89695028361
609,,,,,,,-0.6470046892424688,25323.23868868868
610,,,,,,,-0.6443699043718549,25364.580427093755
611,,,,,,,-0.6417134384757673,25405.922165498825
612,,,,,,,-0.6390354659291788,25447.2639039039
613,,,,,,,-0.6363361625474516,25488.60564230897
614,,,,,,,-0.6336157055863771,25529.947380714042
615,,,,,,,-0.6308742737421551,25571.289119119112
616,,,,,,,-0.6281120471513826,25612.630857524186
617,,,,,,,-0.6253292073910621,25653.972595929255
618,,,,,,,-0.6225259374786226,25695.31433433433
619,,,,,,,-0.6197024218718854,25736.6560727394
620,,,,,,,-0.6168588464690838,25777.997811144473
621,,,,,,,-0.6139953986088692,25819.339549549542
622,,,,,,,-0.6111122670702853,25860.681287954616
623,,,,,,,-0.6082096420728069,25902.023026359686
624,,,,,,,-0.6052877152762879,25943.36476476476
625,,,,,,,-0.602346679781009,25984.70650316983
626,,,,,,,-0.5993867301276576,26026.048241574903
627,,,,,,,-0.596408062297331,26067.389979979973
628,,,,,,,-0.5934108737115269,26108.731718385046
629,,,,,,,-0.5903953632321727,26150.073456790116
630,,,,,,,-0.5873617311615645,26191.41519519519
631,,,,,,,-0.58431017924245,26232.75693360026
632,,,,,,,-0.5812409106579535,26274.098672005333
633,,,,,,,-0.5781541300316326,26315.440410410403
634,,,,,,,-0.5750500434274344,26356.782148815477
635,,,,,,,-0.5719288583497217,26398.123887220547
636,,,,,,,-0.5687907837432595,26439.46562562562
637,,,,,,,-0.5656360299932383,26480.80736403069
638,,,,,,,-0.5624648089252453,26522.149102435764
639,,,,,,,-0.5592773338052655,26563.490840840834
640,,,,,,,-0.556073819339713,26604.832579245907
641,,,,,,,-0.5528544816754019,26646.174317650977
642,,,,,,,-0.5496195383995459,26687.51605605605
643,,,,,,,-0.5463692085397777,26728.85779446112
644,,,,,,,-0.5431037125641461,26770.199532866194
645,,,,,,,-0.5398232723810896,26811.541271271264
646,,,,,,,-0.5365281113394619,26852.883009676338
647,,,,,,,-0.533218454228528,26894.224748081408
648,,,,,,,-0.5298945272779646,26935.56648648648
649,,,,,,,-0.5265565581578594,26976.90822489155
650,,,,,,,-0.5232047759786833,27018.249963296625
651,,,,,,,-0.5198394112913475,27059.591701701695
652,,,,,,,-0.5164606960871606,27100.933440106768
653,,,,,,,-0.5130688637978232,27142.275178511838
654,,,,,,,-0.5096641492954764,27183.61691691691
655,,,,,,,-0.506246788892634,27224.95865532198
656,,,,,,,-0.5028170203422553,27266.300393727055
657,,,,,,,-0.4993750828376766,27307.642132132125
658,,,,,,,-0.49592121701266145,27348.9838705372
659,,,,,,,-0.49245566494137016,27390.32560894227
660,,,,,,,-0.48897867013838203,27431.667347347342
661,,,,,,,-0.48549047755866925,27473.009085752412
662,,,,,,,-0.4819913335976399,27514.350824157485
663,,,,,,,-0.47848148609107943,27555.692562562555
664,,,,,,,-0.47496118431520185,27597.03430096763
665,,,,,,,-0.47143067898663005,27638.3760393727
666,,,,,,,-0.46789022226237476,27679.717777777772
667,,,,,,,-0.46434006773989345,27721.059516182842
668,,,,,,,-0.460780470456997,27762.401254587916
669,,,,,,,-0.4572116868919529,27803.742992992986
670,,,,,,,-0.45363397496342106,27845.08473139806
671,,,,,,,-0.45004759403046735,27886.42646980313
672,,,,,,,-0.4464528048925631,27927.768208208203
673,,,,,,,-0.4428498697896013,27969.109946613273
674,,,,,,,-0.43923905240185857,28010.451685018346
675,,,,,,,-0.43562061785005635,28051.793423423416
676,,,,,,,-0.4319948326953028,28093.13516182849
677,,,,,,,-0.4283619649391024,28134.47690023356
678,,,,,,,-0.4247222840233911,28175.818638638633
679,,,,,,,-0.42107606083049653,28217.160377043703
680,,,,,,,-0.41742356768317423,28258.502115448777
681,,,,,,,-0.41376507834456455,28299.843853853847
682,,,,,,,-0.41010086801824186,28341.18559225892
683,,,,,,,-0.4064312133481617,28382.52733066399
684,,,,,,,-0.402756392418712,28423.869069069064
685,,,,,,,-0.3990766847546685,28465.210807474134
686,,,,,,,-0.3953923713212365,28506.552545879207
687,,,,,,,-0.3917037345240105,28547.894284284277
688,,,,,,,-0.38801105820900816,28589.23602268935
689,,,,,,,-0.3843146276626458,28630.57776109442
690,,,,,,,-0.38061472961174625,28671.919499499494
691,,,,,,,-0.3769116522235616,28713.261237904564
692,,,,,,,-0.37320568510573426,28754.602976309638
693,,,,,,,-0.369497119306305,28795.944714714708
694,,,,,,,-0.3657862473137352,28837.28645311978
695,,,,,,,-0.36207336305692595,28878.62819152485
696,,,,,,,-0.3583587619051103,28919.969929929925
697,,,,,,,-0.35464274066802237,28961.311668334994
698,,,,,,,-0.3509255975957346,29002.653406740068
699,,,,,,,-0.3472076323787501,29043.995145145138
700,,,,,,,-0.3434891461479884,29085.33688355021
701,,,,,,,-0.3397704414747591,29126.67862195528
702,,,,,,,-0.3360518223708129,29168.020360360355
703,,,,,,,-0.33233359428827547,29209.362098765425
704,,,,,,,-0.32861606411969335,29250.7038371705
705,,,,,,,-0.3248995401980288,29292.04557557557
706,,,,,,,-0.3211843322966407,29333.387313980642
707,,,,,,,-0.3174707516293048,29374.729052385712
708,,,,,,,-0.3137591108502027,29416.070790790785
709,,,,,,,-0.31004972405391795,29457.412529195855
710,,,,,,,-0.30634290677545073,29498.75426760093
711,,,,,,,-0.3026389759902136,29540.096006006
712,,,,,,,-0.2989382501140193,29581.437744411072
713,,,,,,,-0.2952410490030759,29622.779482816142
714,,,,,,,-0.2915476939540441,29664.121221221216
715,,,,,,,-0.2878585077039466,29705.462959626286
716,,,,,,,-0.28417381443022016,29746.80469803136
717,,,,,,,-0.28049393975075065,29788.14643643643
718,,,,,,,-0.27681921072377946,29829.488174841503
719,,,,,,,-0.27314995584799706,29870.829913246573
720,,,,,,,-0.2694865050624725,29912.171651651646
721,,,,,,,-0.26582918974671677,29953.513390056716
722,,,,,,,-0.2621783427205999,29994.85512846179
723,,,,,,,-0.2585342982444554,30036.19686686686
724,,,,,,,-0.2548973920189995,30077.538605271933
725,,,,,,,-0.25126796118533656,30118.880343677003
726,,,,,,,-0.2476463443250283,30160.222082082077
727,,,,,,,-0.2440328814599738,30201.563820487147
728,,,,,,,-0.24042791405256878,30242.90555889222
729,,,,,,,-0.23683178500555585,30284.24729729729
730,,,,,,,-0.23324483866209283,30325.589035702364
731,,,,,,,-0.22966742080577032,30366.930774107434
732,,,,,,,-0.2260998786605632,30408.272512512507
733,,,,,,,-0.22254256089086402,30449.614250917577
734,,,,,,,-0.2189958176014921,30490.95598932265
735,,,,,,,-0.21546000033763044,30532.29772772772
736,,,,,,,-0.21193546208491007,30573.639466132794
737,,,,,,,-0.2084225572693621,30614.981204537864
738,,,,,,,-0.20492164175741584,30656.322942942938
739,,,,,,,-0.20143307285591233,30697.664681348007
740,,,,,,,-0.1979572093121095,30739.00641975308
741,,,,,,,-0.19449441131366277,30780.34815815815
742,,,,,,,-0.19104504048864782,30821.689896563224
743,,,,,,,-0.1876094599055345,30863.031634968294
744,,,,,,,-0.18418803407322185,30904.373373373368
745,,,,,,,-0.18078112894098328,30945.715111778438
746,,,,,,,-0.1773891118985393,30987.05685018351
747,,,,,,,-0.17401235177600427,31028.39858858858
748,,,,,,,-0.17065121884387763,31069.740326993655
749,,,,,,,-0.16730608481310677,31111.082065398725
750,,,,,,,-0.16397732283502578,31152.4238038038
751,,,,,,,-0.160665307501368,31193.76554220887
752,,,,,,,-0.15737041484431216,31235.107280613942
753,,,,,,,-0.154093022336381,31276.44901901901
754,,,,,,,-0.1508335088905845,31317.790757424085
755,,,,,,,-0.14759225486027844,31359.132495829155
756,,,,,,,-0.14436964203926847,31400.47423423423
757,,,,,,,-0.1411660536617372,31441.8159726393
758,,,,,,,-0.13798187440228407,31483.157711044372
759,,,,,,,-0.13481749037594082,31524.499449449442
760,,,,,,,-0.13167328913811238,31565.841187854516
761,,,,,,,-0.1285496596846456,31607.182926259586
762,,,,,,,-0.12544699245176244,31648.52466466466
763,,,,,,,-0.12236567931611442,31689.86640306973
764,,,,,,,-0.1193061135947663,31731.208141474803
765,,,,,,,-0.1162686900451616,31772.549879879873
766,,,,,,,-0.11325380486520262,31813.891618284946
767,,,,,,,-0.11026185569314281,31855.233356690016
768,,,,,,,-0.10729324160769357,31896.575095095086
769,,,,,,,-0.10434836312793302,31937.91683350016
770,,,,,,,-0.10142762221337931,31979.25857190523
771,,,,,,,-0.09853142226394332,32020.600310310303
772,,,,,,,-0.09566016811995054,32061.942048715373
773,,,,,,,-0.09281426606213068,32103.283787120447
774,,,,,,,-0.0899941238116315,32144.625525525516
775,,,,,,,-0.08720015052999,32185.96726393059
776,,,,,,,-0.08443275681917176,32227.30900233566
777,,,,,,,-0.08169235472153892,32268.650740740733
778,,,,,,,-0.07897935771986961,32309.992479145803
779,,,,,,,-0.07629418073734381,32351.334217550877
780,,,,,,,-0.07363724013754688,32392.675955955947
781,,,,,,,-0.07100895372448743,32434.01769436102
782,,,,,,,-0.06840974074256072,32475.35943276609
783,,,,,,,-0.06584002187659946,32516.701171171164
784,,,,,,,-0.06330021925182044,32558.042909576234
785,,,,,,,-0.060790756433862565,32599.384647981307
786,,,,,,,-0.0583120584287678,32640.726386386377
787,,,,,,,-0.0558645516829734,32682.06812479145
788,,,,,,,-0.053448664083355954,32723.40986319652
789,,,,,,,-0.05106482495716896,32764.751601601594
790,,,,,,,-0.0487134650720847,32806.093340006664
791,,,,,,,-0.04639501663621447,32847.43507841174
792,,,,,,,-0.04410991329801048,32888.77681681681
793,,,,,,,-0.041858590146423416,32930.11855522188
794,,,,,,,-0.0396414837107064,32971.46029362696
795,,,,,,,-0.037459031960624556,33012.80203203203
796,,,,,,,-0.035311674306296184,33054.1437704371
797,,,,,,,-0.03319985159822443,33095.48550884217
798,,,,,,,-0.031124006127385404,33136.827247247245
799,,,,,,,-0.029084581625139036,33178.168985652315
800,,,,,,,-0.027082023263198723,33219.510724057385
801,,,,,,,-0.025116777653783215,33260.852462462455
802,,,,,,,-0.023189292849463708,33302.19420086753
803,,,,,,,-0.021300018343191535,33343.5359392726
804,,,,,,,-0.01944940506838333,33384.87767767767
805,,,,,,,-0.01763790539884029,33426.21941608274
806,,,,,,,-0.01586597314878739,33467.56115448782
807,,,,,,,-0.014134063572829467,33508.90289289289
808,,,,,,,-0.012442633365997435,33550.24463129796
809,,,,,,,-0.010792140663728647,33591.58636970303
810,,,,,,,-0.009183045041860516,33632.928108108106
811,,,,,,,-0.007615807516660328,33674.269846513176
812,,,,,,,-0.006090890544777253,33715.611584918246
813,,,,,,,-0.0046087580233021425,33756.953323323316
814,,,,,,,-0.0031698752896974908,33798.29506172839
815,,,,,,,-0.0017747091218469901,33839.63680013346
816,,,,,,,-0.0004237277380567256,33880.97853853853
817,,,,,,,0.0008825992029589391,33922.3202769436
818,,,,,,,0.002143800602119536,33963.66201534868
819,,,,,,,0.0033594039198504982,34005.00375375375
820,,,,,,,0.004528935176277227,34046.34549215882
821,,,,,,,0.0056519189510373935,34087.68723056389
822,,,,,,,0.006727878383382541,34129.02896896897
823,,,,,,,0.007756335172169865,34170.37070737404
824,,,,,,,0.008736809575794952,34211.71244577911
825,,,,,,,0.00966882041234117,34253.05418418418
826,,,,,,,0.010551885059372879,34294.395922589254
827,,,,,,,0.01138551945415929,34335.737660994324
828,,,,,,,0.012169238093454854,34377.079399399394
829,,,,,,,0.012902554033693128,34418.421137804464
830,,,,,,,0.01358497889080075,34459.76287620954
831,,,,,,,0.0142160228404129,34501.10461461461
832,,,,,,,0.01479519461767842,34542.44635301968
833,,,,,,,0.015322001517345252,34583.78809142475
834,,,,,,,0.015795949393757586,34625.12982982983
835,,,,,,,0.016216542660904207,34666.4715682349
836,,,,,,,0.01658328429226781,34707.81330663997
837,,,,,,,0.01689567582101574,34749.15504504504
838,,,,,,,0.01715321733982604,34790.496783450115
839,,,,,,,0.017355407501039255,34831.838521855185
840,,,,,,,0.01750174351653616,34873.180260260255
841,,,,,,,0.017591721157817958,34914.521998665325
842,,,,,,,0.017624834755980243,34955.8637370704
843,,,,,,,0.01760057720166558,34997.20547547547
844,,,,,,,0.017518439945175712,35038.54721388054
845,,,,,,,0.01737791299632807,35079.88895228561
846,,,,,,,0.017178484924630547,35121.23069069069
847,,,,,,,0.016919642859052453,35162.57242909576
848,,,,,,,0.01660087248829177,35203.91416750083
849,,,,,,,0.016221658060533745,35245.2559059059
850,,,,,,,0.015781482383609324,35286.597644310976
851,,,,,,,0.015279826824903808,35327.939382716046
852,,,,,,,0.014716171311463244,35369.281121121116
853,,,,,,,0.014089994329822789,35410.622859526185
854,,,,,,,0.01340077292621332,35451.96459793126
855,,,,,,,0.012647982706368202,35493.30633633633
856,,,,,,,0.011831097835688933,35534.6480747414
857,,,,,,,0.010949591039083467,35575.98981314647
858,,,,,,,0.010002933601139977,35617.33155155155
859,,,,,,,0.008990595365993323,35658.67328995662
860,,,,,,,0.007912044737371754,35700.01502836169
861,,,,,,,0.0067667486785742,35741.35676676676
862,,,,,,,0.0055541727125476975,35782.69850517184
863,,,,,,,0.00427378092178228,35824.04024357691
864,,,,,,,0.0029250359483792704,35865.38198198198
865,,,,,,,0.0015073989940251609,35906.723720387046
866,,,,,,,2.0329819995307252e-05,35948.06545879212
867,,,,,,,-0.0015367132528416455,35989.40719719719
868,,,,,,,-0.003164273344006041,36030.74893560226
869,,,,,,,-0.004862895013459628,36072.09067400733
870,,,,,,,-0.006633124261532661,36113.43241241241
871,,,,,,,-0.008475508529022638,36154.77415081748
872,,,,,,,-0.01039059669707286,36196.11588922255
873,,,,,,,-0.012378939087249394,36237.45762762762
874,,,,,,,-0.014441087461594407,36278.7993660327
875,,,,,,,-0.0165775950224418,36320.14110443777
876,,,,,,,-0.018789016412657858,36361.48284284284
877,,,,,,,-0.021075907715408723,36402.82458124791
878,,,,,,,-0.023438826454320855,36444.166319652984
879,,,,,,,-0.02587833159343167,36485.508058058054
880,,,,,,,-0.028394983537195162,36526.849796463124
881,,,,,,,-0.030989344130445184,36568.191534868194
882,,,,,,,-0.03366197665842119,36609.53327327327
883,,,,,,,-0.03641344584681723,36650.87501167834
884,,,,,,,-0.03924431786169162,36692.21675008341
885,,,,,,,-0.042155160309517506,36733.55848848848
886,,,,,,,-0.04514654223720177,36774.90022689356
887,,,,,,,-0.048219034132014366,36816.24196529863
888,,,,,,,-0.05137320792170762,36857.5837037037
889,,,,,,,-0.05460963697432844,36898.92544210877
890,,,,,,,-0.057928896098465923,36940.267180513845
891,,,,,,,-0.06133156154302008,36981.608918918915
892,,,,,,,-0.0648182109973386,37022.950657323985
893,,,,,,,-0.06838942359116085,37064.292395729055
894,,,,,,,-0.0720457798946673,37105.63413413413
895,,,,,,,-0.07578786191838334,37146.9758725392
896,,,,,,,-0.07961625311332593,37188.31761094427
897,,,,,,,-0.08353153837084373,37229.65934934934
898,,,,,,,-0.08753430402275311,37271.00108775442
899,,,,,,,-0.09162513784125056,37312.34282615949
900,,,,,,,-0.09580462903891263,37353.68456456456
901,,,,,,,-0.10007336826880014,37395.02630296963
902,,,,,,,-0.10443194762431193,37436.368041374706
903,,,,,,,-0.10888096063928221,37477.709779779776
904,,,,,,,-0.11342100228794812,37519.051518184846
905,,,,,,,-0.11805266898499743,37560.393256589916
906,,,,,,,-0.12277655858544509,37601.73499499499
907,,,,,,,-0.12759327038477908,37643.07673340006
908,,,,,,,-0.13250340511885642,37684.41847180513
909,,,,,,,-0.13750756496400224,37725.7602102102
910,,,,,,,-0.142606353536864,37767.10194861528
911,,,,,,,-0.1478003758945616,37808.44368702035
912,,,,,,,-0.15309023853460238,37849.78542542542
913,,,,,,,-0.1584765493949116,37891.12716383049
914,,,,,,,-0.1639599178538028,37932.46890223557
915,,,,,,,-0.16954095473003708,37973.81064064064
916,,,,,,,-0.1752202722827252,38015.15237904571
917,,,,,,,-0.180998484211436,38056.49411745078
918,,,,,,,-0.18687620565613072,38097.835855855854
919,,,,,,,-0.19285405319717816,38139.177594260924
920,,,,,,,-0.198932644855341,38180.519332665994
921,,,,,,,-0.20511260009182689,38221.86107107106
922,,,,,,,-0.21139453980821368,38263.20280947614
923,,,,,,,-0.2177790863465255,38304.54454788121
924,,,,,,,-0.22426686348913077,38345.88628628628
925,,,,,,,-0.23085849645890813,38387.22802469135
926,,,,,,,-0.2375546119190469,38428.56976309643
927,,,,,,,-0.2443558379732013,38469.9115015015
928,,,,,,,-0.2512628041653824,38511.25323990657
929,,,,,,,-0.2582761414800805,38552.59497831164
930,,,,,,,-0.26539648234214674,38593.936716716715
931,,,,,,,-0.2726244606168484,38635.278455121785
932,,,,,,,-0.27996071160988567,38676.620193526855
933,,,,,,,-0.2874058720673063,38717.961931931924
934,,,,,,,-0.29496058017565063,38759.303670337
935,,,,,,,-0.302625475561772,38800.64540874207
936,,,,,,,-0.31040119929303656,38841.98714714714
937,,,,,,,-0.31828839387711905,38883.32888555221
938,,,,,,,-0.32628770326219203,38924.67062395729
939,,,,,,,-0.3343997728367749,38966.01236236236
